business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,importance,proximity,popularity,osm_restaurant,osm_bar,osm_cafe,osm_fast_food,osm_college,osm_library,osm_school,osm_university,osm_bus_station,osm_parking,osm_taxi,osm_bank,osm_hospital,osm_social_facility,osm_arts_centre,osm_cinema,osm_casino,osm_theatre,osm_place_of_worship,osm_police
DS1JFpefl_EiUDk4phYH4Q,Japanese Ramen King,"3278 Midland Avenue, Unit D-106",Toronto,ON,M1V 0C9,43.8059059,-79.2878933,3.5,56,0,"{""RestaurantsTableService"": ""True"", ""HasTV"": ""True"", ""NoiseLevel"": ""average"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""GoodForKids"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""Alcohol"": ""full_bar"", ""RestaurantsDelivery"": ""False"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""True"", ""OutdoorSeating"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BikeParking"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsReservations"": ""True"", ""WiFi"": ""no"", ""RestaurantsPriceRange2"": ""2""}","Restaurants, Japanese, Ramen","{""Tuesday"": ""11:00-22:30"", ""Wednesday"": ""11:00-22:30"", ""Thursday"": ""11:00-22:30"", ""Friday"": ""11:00-22:30"", ""Saturday"": ""11:00-22:30"", ""Sunday"": ""11:00-22:30""}",0,17.74946349378399,196.0,26,0,15,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0
7v-SzvvHU2D2V50OzJAL2Q,Roll N Bowl,1157 Ellesmere Road,Toronto,ON,M1P,43.767194,-79.270336,3.5,113,1,"{""Alcohol"": ""none"", ""RestaurantsTableService"": ""True"", ""OutdoorSeating"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""NoiseLevel"": ""average"", ""WiFi"": ""no"", ""RestaurantsReservations"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""DogsAllowed"": ""False"", ""RestaurantsAttire"": ""casual"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""BikeParking"": ""True"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""None"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""Caters"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsDelivery"": ""True""}","Restaurants, Japanese, Korean","{""Monday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""12:00-22:30"", ""Sunday"": ""12:00-22:00""}",0,14.741035928934965,395.5,5,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ux0mn7v7fd6cTO-v4b3wig,Kokyo Japanese Restaurant,572 Rogers Road,Toronto,ON,M6M 1B6,43.6823316,-79.4711208,4.0,47,1,"{""RestaurantsTakeOut"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsPriceRange2"": ""2"", ""OutdoorSeating"": ""False"", ""Caters"": ""False"", ""RestaurantsReservations"": ""True"", ""RestaurantsAttire"": ""casual"", ""NoiseLevel"": ""quiet"", ""RestaurantsTableService"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsDelivery"": ""True"", ""WiFi"": ""no"", ""Alcohol"": ""beer_and_wine"", ""HasTV"": ""True"", ""BikeParking"": ""False"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""RestaurantsGoodForGroups"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}}","Restaurants, Japanese","{""Monday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-23:00"", ""Saturday"": ""14:00-23:00"", ""Sunday"": ""14:00-22:00""}",0,7.823286152021461,188.0,17,3,2,21,0,1,0,0,0,4,0,4,0,0,0,0,0,0,8,0
FhZaBOpSqf0pQmsEYxUPyg,Zakkushi,620 Queen Street W,Toronto,ON,M6J 1E4,43.647073,-79.40543829999999,4.5,36,1,"{""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsDelivery"": ""False"", ""OutdoorSeating"": ""False"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""RestaurantsReservations"": ""True"", ""RestaurantsTakeOut"": ""True"", ""HappyHour"": ""True"", ""WheelchairAccessible"": ""True"", ""Caters"": ""False"", ""RestaurantsTableService"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""HasTV"": ""False"", ""WiFi"": ""free"", ""BikeParking"": ""False"", ""Alcohol"": ""full_bar""}","Japanese, Restaurants, Barbeque, Tapas/Small Plates","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""17:30-0:30"", ""Wednesday"": ""17:30-1:00"", ""Thursday"": ""16:00-23:00"", ""Friday"": ""17:30-1:00"", ""Saturday"": ""17:30-1:00"", ""Sunday"": ""16:00-0:00""}",1,2.6031756974883304,162.0,244,41,81,86,0,1,4,0,0,25,0,20,0,6,3,0,0,3,12,0
igo--IP_NBWIO_yGtBJ0Eg,Ogadang,41 Spring Garden Avenue,Toronto,ON,M2N 5N6,43.764552,-79.4100088,4.0,18,1,"{""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""True"", ""casual"": ""False""}, ""RestaurantsReservations"": ""True"", ""DogsAllowed"": ""False"", ""OutdoorSeating"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""Alcohol"": ""full_bar"", ""BikeParking"": ""False""}","Restaurants, Japanese, Pubs, Tapas/Small Plates, Tapas Bars, Korean, Bars, Nightlife","{""Tuesday"": ""17:30-2:30"", ""Wednesday"": ""17:30-2:30"", ""Thursday"": ""17:30-2:30"", ""Friday"": ""17:30-2:30"", ""Saturday"": ""17:30-2:30"", ""Sunday"": ""17:30-1:30""}",7,11.836719082739904,72.0,51,1,16,33,0,1,3,0,0,9,2,12,0,0,0,1,0,3,0,0
qhagbvK-Pv4cGGghJ7gXBA,Konnichiwa,31 Baldwin Street,Toronto,ON,M5T 1L2,43.6558544,-79.39328090000002,4.0,113,0,"{""NoiseLevel"": ""average"", ""RestaurantsDelivery"": ""False"", ""RestaurantsGoodForGroups"": ""False"", ""GoodForKids"": ""True"", ""Caters"": ""False"", ""HasTV"": ""False"", ""Alcohol"": ""beer_and_wine"", ""RestaurantsReservations"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""OutdoorSeating"": ""True"", ""RestaurantsAttire"": ""casual"", ""BikeParking"": ""True"", ""RestaurantsTakeOut"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""WiFi"": ""no""}","Restaurants, Japanese","{""Monday"": ""17:00-21:30"", ""Tuesday"": ""17:00-21:30"", ""Wednesday"": ""17:00-21:30"", ""Thursday"": ""17:00-21:30"", ""Friday"": ""17:00-21:30"", ""Saturday"": ""17:00-21:30""}",2,1.2645741257121816,452.0,314,26,170,263,0,13,6,2,0,88,6,42,0,5,1,1,0,11,6,1
gWainRDwQaDg7YRZAaotdw,Kasai Grill House,650 College Street,Toronto,ON,M6G 1B8,43.65532620000001,-79.41618000000003,3.5,67,1,"{""RestaurantsTableService"": ""True"", ""Caters"": ""True"", ""GoodForKids"": ""True"", ""Alcohol"": ""beer_and_wine"", ""DogsAllowed"": ""True"", ""RestaurantsReservations"": ""True"", ""BusinessParking"": {""garage"": ""True"", ""street"": ""True"", ""validated"": ""True"", ""lot"": ""False"", ""valet"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BikeParking"": ""True"", ""RestaurantsDelivery"": ""False"", ""WheelchairAccessible"": ""False"", ""OutdoorSeating"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsAttire"": ""casual"", ""HasTV"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsTakeOut"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""NoiseLevel"": ""average"", ""WiFi"": ""free""}","Japanese, Barbeque, Restaurants, Sushi Bars, Korean","{""Monday"": ""15:00-0:00"", ""Wednesday"": ""15:00-0:00"", ""Thursday"": ""15:00-0:00"", ""Friday"": ""15:00-0:00"", ""Saturday"": ""12:00-0:00"", ""Sunday"": ""15:00-0:00""}",0,3.0580919765836723,234.5,225,59,64,78,0,1,3,0,0,1,0,14,0,2,2,1,0,7,10,0
kFlc2Sat1kZx4rN6g0hfgQ,TORA,"612B-3401 Dufferin Street, Upper Level",Toronto,ON,M6A 2T9,43.7244555742,-79.4552618769,3.5,112,1,"{""DogsAllowed"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""NoiseLevel"": ""average"", ""GoodForMeal"": {""dessert"": ""None"", ""latenight"": ""None"", ""lunch"": ""None"", ""dinner"": ""True"", ""brunch"": ""None"", ""breakfast"": ""None""}, ""RestaurantsAttire"": ""casual"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""True"", ""casual"": ""False""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Caters"": ""False"", ""RestaurantsTableService"": ""True"", ""RestaurantsReservations"": ""False"", ""Alcohol"": ""beer_and_wine"", ""HappyHour"": ""False"", ""RestaurantsPriceRange2"": ""3"", ""HasTV"": ""False"", ""OutdoorSeating"": ""False"", ""WiFi"": ""free"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""True""}","Japanese, Restaurants, Sushi Bars","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""17:00-22:00"", ""Friday"": ""11:30-22:00"", ""Saturday"": ""11:30-22:00"", ""Sunday"": ""11:30-21:00""}",0,9.4061842996449,392.0,28,3,14,47,0,0,0,0,1,6,0,4,0,0,1,1,0,0,3,1
bNZlSMiM8ly2pA4FX6EWXw,Shitamachi Tendon Akimitsu,41 Elm Street,Toronto,ON,M5G 1H1,43.6573168,-79.3836382,3.5,49,1,"{""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""HasTV"": ""True""}","Seafood, Japanese, Restaurants","{""Monday"": ""11:30-22:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-23:00"", ""Saturday"": ""11:30-23:00"", ""Sunday"": ""11:30-22:00""}",3,0.5138966159369059,171.5,314,27,188,331,0,8,3,2,0,116,9,60,0,3,0,3,0,12,5,0
uzUm6WYUBPqX7rYcdNwH2Q,Sansotei Ramen,30 Adelaide Street E,Toronto,ON,M5C 3G9,43.650792772799996,-79.3771718862,4.0,4,1,{},"Restaurants, Japanese, Ramen","{""Monday"": ""10:30-17:00"", ""Tuesday"": ""10:30-17:00"", ""Wednesday"": ""10:30-17:00"", ""Thursday"": ""10:30-17:00"", ""Friday"": ""10:30-17:00"", ""Saturday"": ""11:00-21:00"", ""Sunday"": ""11:00-21:00""}",2,1.0800890686225135,16.0,272,18,186,313,1,4,2,1,1,89,13,63,0,1,0,3,0,6,3,0
zA6gnF5aPBGoOm6uIbKt-A,Yuzu No Hana,236 Adelaide Street W,Toronto,ON,M5H 1W7,43.64846179999999,-79.3883722,4.0,537,1,"{""RestaurantsAttire"": ""casual"", ""RestaurantsReservations"": ""True"", ""Alcohol"": ""full_bar"", ""RestaurantsPriceRange2"": ""3"", ""GoodForKids"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsDelivery"": ""False"", ""WiFi"": ""no"", ""BikeParking"": ""True"", ""NoiseLevel"": ""average"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsTableService"": ""True"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""True"", ""casual"": ""False""}, ""BusinessAcceptsCreditCards"": ""True"", ""Caters"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""HasTV"": ""True""}","Sushi Bars, Restaurants, Japanese","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""11:30-22:30"", ""Wednesday"": ""11:30-22:30"", ""Thursday"": ""11:30-22:30"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""11:30-22:30"", ""Sunday"": ""11:30-22:30""}",4,1.5325910821898048,2148.0,332,25,193,358,0,4,5,2,1,96,14,67,0,3,2,2,0,10,4,1
Q8fyNFjkQrG1_qxUxwI3vg,Hokkaido Sushi,245 Eglinton Avenue E,Toronto,ON,M4P 3C2,43.70818120000001,-79.38956999999998,2.5,58,1,"{""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""Alcohol"": ""full_bar"", ""RestaurantsReservations"": ""True"", ""RestaurantsDelivery"": ""True"", ""BikeParking"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""NoiseLevel"": ""quiet"", ""WiFi"": ""no"", ""GoodForKids"": ""True"", ""HasTV"": ""True""}","Restaurants, Sushi Bars, Japanese","{""Monday"": ""11:30-22:30"", ""Tuesday"": ""11:30-22:30"", ""Wednesday"": ""11:30-22:30"", ""Thursday"": ""11:30-22:30"", ""Friday"": ""11:30-23:00"", ""Saturday"": ""11:30-23:00"", ""Sunday"": ""11:30-22:30""}",0,5.37438317713251,145.0,87,1,38,55,0,2,2,0,1,74,1,13,0,3,0,4,0,3,0,0
uANuB3YVqjRWychfyhXJvA,Japan Sushi,482 Bloor Street W,Toronto,ON,M5S 1X8,43.6655822,-79.40956659999998,3.5,46,1,"{""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""quiet"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsAttire"": ""casual"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""RestaurantsPriceRange2"": ""2"", ""GoodForKids"": ""True"", ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""beer_and_wine"", ""WiFi"": ""no"", ""OutdoorSeating"": ""True"", ""BikeParking"": ""True"", ""HasTV"": ""True"", ""RestaurantsDelivery"": ""False""}","Sushi Bars, Japanese, Restaurants","{""Monday"": ""12:00-22:45"", ""Tuesday"": ""11:45-22:45"", ""Wednesday"": ""17:00-22:45"", ""Thursday"": ""11:45-22:45"", ""Friday"": ""11:45-0:00"", ""Saturday"": ""11:45-12:00"", ""Sunday"": ""17:00-22:45""}",1,2.5367938656315463,161.0,179,22,54,78,0,3,4,0,0,13,1,10,0,4,0,1,0,6,6,1
hTrrY-1Pb-dMGjCGpdtm4Q,Uncle Tetsu,"39 Orfus Road, Unit C",Toronto,ON,M6A 1L7,43.7191247496,-79.459243454,4.0,5,1,"{""RestaurantsReservations"": ""False"", ""BikeParking"": ""False"", ""WheelchairAccessible"": ""True"", ""DogsAllowed"": ""False"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""RestaurantsTakeOut"": ""True"", ""Caters"": ""True"", ""HasTV"": ""True"", ""RestaurantsTableService"": ""False"", ""WiFi"": ""no"", ""BusinessParking"": {""garage"": ""True"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""RestaurantsDelivery"": ""False""}","Bakeries, Food, Japanese, Desserts, Restaurants","{""Monday"": ""10:00-20:00"", ""Tuesday"": ""10:00-20:00"", ""Wednesday"": ""10:00-20:00"", ""Thursday"": ""10:00-20:00"", ""Friday"": ""10:00-20:00"", ""Saturday"": ""10:00-20:00"", ""Sunday"": ""10:00-19:00""}",0,9.190104667984846,20.0,23,0,11,35,0,0,0,0,1,7,0,4,0,1,1,1,0,0,1,1
ezFIe-ZDKCl3wXzRjOs-dg,Tai Tai Box,3700 Midland Ave,Toronto,ON,M1V 0B4,43.8148027,-79.2927491,3.0,6,0,"{""RestaurantsPriceRange2"": ""1"", ""NoiseLevel"": ""average"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsAttire"": ""casual""}","Japanese, Sushi Bars, Restaurants, Fast Food","{""Monday"": ""11:00-21:00"", ""Tuesday"": ""11:00-21:00"", ""Wednesday"": ""11:00-21:00"", ""Thursday"": ""11:00-21:00"", ""Friday"": ""11:00-21:00"", ""Saturday"": ""11:00-21:00""}",0,18.50360916343816,18.0,26,0,13,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0
g8tSgxDIbeTu5uEyqI7Kkg,Ninki Japanese Cuisine & Bar,"133 Richmond W, Suite 101",Toronto,ON,M5H 4G1,43.6504175,-79.38487909999998,3.5,4,0,"{""GoodForKids"": ""True"", ""RestaurantsAttire"": ""casual"", ""NoiseLevel"": ""average"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""no"", ""RestaurantsReservations"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""HasTV"": ""True"", ""RestaurantsTakeOut"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""Alcohol"": ""full_bar"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""True""}","Restaurants, Japanese","{""Monday"": ""11:30-22:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-22:00"", ""Saturday"": ""12:00-21:00""}",2,1.21166830047028,14.0,322,26,209,380,1,5,3,2,1,104,14,70,0,1,1,2,0,9,4,0
0_MI3uzOP0MMPNSfj5zB-g,Monami Sushi,378 Oakwood Avenue,Toronto,ON,M6E 2W1,43.6875682,-79.4388895,3.0,16,0,"{""RestaurantsPriceRange2"": ""2"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Alcohol"": ""none"", ""RestaurantsTakeOut"": ""True"", ""NoiseLevel"": ""quiet"", ""GoodForKids"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsAttire"": ""casual"", ""RestaurantsReservations"": ""False"", ""Caters"": ""True"", ""WiFi"": ""free"", ""RestaurantsDelivery"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""HasTV"": ""True"", ""RestaurantsGoodForGroups"": ""True""}","Restaurants, Japanese, Sushi Bars",{},0,5.698661450461772,48.0,25,2,10,19,0,0,2,0,0,2,0,10,0,3,0,0,0,0,8,0
bTPwIYhcPG_kQGC0YRhC9Q,Sushi Bar Sushiya,193 Carlton Street,Toronto,ON,M5A 2K7,43.663553324300004,-79.37067288909999,4.0,18,0,"{""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""HasTV"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""casual"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""BikeParking"": ""False"", ""RestaurantsPriceRange2"": ""4"", ""RestaurantsTableService"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsGoodForGroups"": ""False"", ""NoiseLevel"": ""quiet"", ""GoodForKids"": ""False"", ""WiFi"": ""no""}","Sushi Bars, Japanese, Restaurants","{""Monday"": ""17:30-0:00"", ""Thursday"": ""17:30-0:00"", ""Friday"": ""17:30-0:00"", ""Saturday"": ""17:30-0:00"", ""Sunday"": ""17:30-0:00""}",3,0.7507630294973909,72.0,117,10,58,107,0,2,1,0,1,51,0,11,0,3,1,2,0,7,3,0
741v9WSq3BceeRyBLCvF9g,Yunaghi,538 Manning Avenue,Toronto,ON,M6G 2V9,43.6606321,-79.4147235,4.5,29,0,"{""GoodForKids"": ""False"", ""OutdoorSeating"": ""False"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""casual"", ""Alcohol"": ""full_bar"", ""Caters"": ""False"", ""RestaurantsTableService"": ""True"", ""RestaurantsPriceRange2"": ""4"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""WiFi"": ""no"", ""DogsAllowed"": ""False"", ""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""True"", ""HasTV"": ""False"", ""WheelchairAccessible"": ""False"", ""RestaurantsGoodForGroups"": ""False"", ""NoiseLevel"": ""average"", ""BikeParking"": ""True""}","Japanese, Restaurants, Modern European, French, Asian Fusion","{""Monday"": ""11:30-13:00"", ""Tuesday"": ""18:00-23:00"", ""Wednesday"": ""18:00-23:00"", ""Thursday"": ""18:00-23:00"", ""Friday"": ""18:00-23:00"", ""Saturday"": ""18:00-23:00"", ""Sunday"": ""18:00-23:00""}",1,2.8875235262880783,130.5,172,41,50,66,0,1,4,0,0,4,0,10,0,3,0,1,0,7,8,0
